"ID","Month","Monthly"
"344",1,7.6764834806323
"345",1,17.6889855843969
"346",1,6.01622867798433
"347",1,34.6983429675456
"348",1,19.0703302556649
"349",1,87.3790515889414
"350",1,40.433973605535
"351",1,13.6239010082325
"352",1,67.2759849547874
"353",1,12.5364325911039
"354",1,14.3174996195827
"355",1,18.2706028384622
"356",1,4.06214375058189
"357",1,4.75039179099258
"358",1,27.0291025376879
"359",1,59.6696832702728
"360",1,23.9834224927472
"361",1,16.0570000063628
"362",1,92.9951607106719
"363",1,18.0209643061738
"364",1,21.3963576579466
"365",1,13.431415183912
"366",1,86.4649737155065
"367",1,3.92861751765013
"368",1,26.2337732627522
"369",1,13.0194217035547
"370",1,32.2086743250489
"371",1,NA
"372",1,9.12400005182717
"373",1,8.72726704501547
"374",1,13.1774311521556
"375",1,41.3050253661349
"376",1,19.727842733264
"377",1,8.67968688625842
"378",1,25.2704134587664
"379",1,25.7697153553599
"380",1,21.9462940787431
"381",1,19.5831898129312
"382",1,28.1322594978847
"383",1,26.6432616004255
"384",1,3.05952990283258
"385",1,7.10297005504835
"386",1,12.4667224100791
"387",1,NA
"388",1,23.8436148108914
"389",1,42.949636854697
"390",1,86.9822724892292
"391",1,3.04823066527024
"392",1,4.01785587631166
"393",1,23.1505526907742
"394",1,2.01065809694119
"395",1,43.580709581729
"396",1,36.9923449613154
"397",1,2.08537660543807
"398",1,8.89404061278328
"399",1,5.1160650748061
"400",1,2.95874935279135
"401",1,83.7911095262971
"402",1,19.0735223223688
"403",1,62.7571423551999
"404",1,24.6233059826773
"405",1,6.01567912842147
"406",1,51.6826109273825
"407",1,31.9216833535349
"408",1,23.8018371580169
"409",1,35.7007651050575
"410",1,34.1586961490102
"411",1,41.5527398711303
"412",1,29.2961773281917
"413",1,26.0058212460717
"414",1,28.7101159506477
"415",1,24.4627176196082
"416",1,12.3716793776257
"417",1,4.8386526677059
"418",1,13.48180300612
"419",1,13.0016498554265
"420",1,28.101502520917
"421",1,45.2096576992888
"422",1,41.8500384679064
"423",1,82.4627233330859
"424",1,92.1783150898758
"425",1,2.87569848925341
"426",1,10.8537621932104
"427",1,30.4444513949566
"428",1,NA
"429",1,12.3731716794195
"430",1,2.05998432850465
"431",1,16.0092833682895
"432",1,27.8268599569565
"433",1,75.713015506044
"434",1,2.8630985222524
"435",1,23.6517696658149
"436",1,10.4769158872543
"437",1,17.6427089750301
"438",1,12.94215951222
"439",1,48.5760126251262
"440",1,7.20520080456045
"441",1,19.4412690798752
"442",1,15.9948075212538
"443",1,38.8149042646168
"444",1,13.01951254413
"445",1,1.0361209317809
"446",1,27.3346092381515
"447",1,12.9505856687902
"448",1,18.3262322100811
"449",1,NA
"450",1,25.7456900017336
"451",1,3.91479340456426
"452",1,23.2317457799101
"453",1,3.0003984911833
"454",1,35.8462008056231
"455",1,11.9015877577476
"456",1,26.6292286604643
"457",1,6.04239447503351
"458",1,3.99753504674882
"459",1,13.3804194891825
"460",1,37.956232816726
"461",1,28.3076352786971
"462",1,49.2439645635895
"463",1,96.6807635250967
"464",1,72.5030303433537
"465",1,48.2741604960291
"466",1,23.9839677378768
"467",1,11.8584130626172
"468",1,30.4351315691369
"469",1,5.79618979948573
"470",1,8.64578726019245
"471",1,24.3783516202122
"472",1,2.0547752046492
"473",1,3.95660470211878
"474",1,14.2641928168014
"475",1,86.3951551971259
"476",1,79.3834793840302
"477",1,11.1156926003052
"478",1,4.87339041894302
"479",1,40.8541955324356
"480",1,79.7113960106391
"481",1,20.188564512413
"482",1,14.6173071950907
"483",1,60.0037599597126
"484",1,12.5181561768986
"485",1,2.95427818084136
"486",1,11.4501514058094
"487",1,48.6617624606006
"488",1,17.2667661527172
"489",1,36.0600648125866
"490",1,27.7036474425578
"491",1,36.2670353383292
"492",1,3.85848938403651
"493",1,15.9537018813193
"494",1,12.6138957137242
"495",1,101.865399411554
"496",1,6.69817802167963
"497",1,4.96741170983296
"498",1,32.0419096300844
"499",1,28.3213074177504
"500",1,22.7357601211872
"501",1,3.90168030122295
"502",1,24.4058366719401
"503",1,2.00256102015264
"504",1,24.1841791419312
"505",1,27.2572410593275
"506",1,40.1222473261878
"507",1,12.4705926764756
"508",1,1.91170344362035
"509",1,8.60021202878561
"510",1,85.3931634239852
"511",1,15.659725016728
"512",1,28.6501268201508
"513",1,39.7839155333815
"514",1,27.1873213970801
"515",1,3.92495338814333
"516",1,13.3515423266217
"517",1,22.4347412412055
"518",1,12.7154350572033
"519",1,24.6873568877578
"520",1,33.46739968732
"521",1,14.6723233448574
"522",1,17.6098390772939
"523",1,35.7602670680732
"524",1,12.5654556526802
"525",1,NA
"526",1,38.0855200753547
"527",1,80.8902964383829
"528",1,1.98584468443878
"529",1,3.11038225272205
"530",1,10.9237418069039
"531",1,3.00157283409499
"532",1,25.6987342093606
"533",1,36.2353012619773
"534",1,24.2862663406413
"535",1,6.77207568760496
"536",1,4.08769081039354
"537",1,29.5620446251938
"538",1,66.0909602195024
"539",1,5.00160813587718
"540",1,3.95281133363023
"541",1,30.061367746396
"542",1,59.4477485820651
"543",1,2.00691385790706
"544",1,30.0965118383989
"545",1,91.3497130818665
"546",1,3.80339579759166
"547",1,32.1197272805963
"548",1,27.145398729993
"549",1,17.9663703422528
"550",1,15.6739028569311
"551",1,3.80125532662496
"552",1,2.01558129745536
"553",1,29.0322610721923
"554",1,3.90429600831121
"555",1,89.0919808525126
"556",1,11.3794809581712
"557",1,4.11516635725275
"558",1,25.4269602429122
"559",1,24.7981243887916
"560",1,2.96433130502701
"561",1,47.1510366496397
"562",1,21.3039689869154
"563",1,11.1298726645997
"564",1,13.2902751531918
"565",1,7.1411453635199
"566",1,10.5663987979991
"567",1,47.3676487086574
"568",1,12.125933352951
"569",1,2.06670223269612
"570",1,28.0766030532774
"571",1,86.0790935941972
"572",1,26.8846933979541
"573",1,44.1410707735922
"574",1,13.3683587404201
"575",1,24.9389338522684
"576",1,NA
"577",1,3.98865794185549
"578",1,87.1490725828335
"579",1,32.02712848261
"580",1,34.9289810782066
"581",1,5.00262170576025
"582",1,27.4993482200429
"583",1,8.57890357151628
"584",1,22.295647111116
"585",1,44.6483113628346
"586",1,53.6530248234048
"587",1,4.90298125264235
"588",1,64.4456806795206
"589",1,NA
"590",1,79.384723838931
"591",1,26.3580615090905
"592",1,12.7084660552442
"593",1,25.9339102505241
"594",1,26.728701868467
"595",1,1.02648516576737
"596",1,23.3416134875268
"597",1,44.5752336038277
"598",1,91.1607801492559
"599",1,2.87288683117367
"600",1,32.7787583649158
"601",1,5.76149143134244
"602",1,17.6845913037658
"603",1,7.04751430808101
"604",1,5.94514797320589
"605",1,28.811698104348
"606",1,2.86930664393585
"607",1,12.3869765385054
"608",1,1.96223574397154
"609",1,21.4180102924816
"610",1,18.1031503592851
"611",1,23.1589464437217
"612",1,24.7359043484554
"613",1,15.9245676200837
"614",1,12.0795427559875
"615",1,107.369717738451
"616",1,88.3506347432733
"617",1,17.7658589491155
"618",1,31.5826505606063
"619",1,8.5595388405025
"620",1,39.403743504337
"621",1,39.3045970396139
"622",1,25.0264684086665
"623",1,24.0495256055146
"624",1,4.0395196554251
"625",1,21.3885225526756
"626",1,13.519503491139
"627",1,3.03055662510451
"628",1,26.5892187853809
"629",1,16.4791439186782
"630",1,37.214435973065
"631",1,16.4789135321975
"632",1,13.0423694734462
"633",1,34.3806779670995
"634",1,19.4282919363817
"635",1,17.7916488078889
"636",1,NA
"637",1,75.485613025073
"638",1,2.01237221756019
"639",1,19.0649372094078
"640",1,3.1038965055719
"641",1,51.0023013827624
"642",1,93.5200342521071
"643",1,4.13203215692192
"644",1,17.7043348913547
"645",1,26.745547758881
"646",1,27.5122922915965
"647",1,21.1599013680127
"648",1,27.1740118339658
"649",1,15.6278517767787
"650",1,NA
"651",1,68.3815680240979
"652",1,18.6218215194065
"653",1,36.4782138162525
"654",1,31.8676709861727
"655",1,52.4268363995478
"656",1,9.2366564151831
"657",1,NA
"658",1,7.76795905828476
"659",1,12.0106123443693
"660",1,21.1136193446349
"661",1,41.8820153449196
"662",1,37.5152183830505
"663",1,25.132664130209
"664",1,28.3861747551709
"665",1,23.3196045739576
"666",1,26.7878186343703
"667",1,32.0330794371897
"668",1,26.0432866151445
"669",1,5.99063060763292
"670",1,32.3198797807097
"671",1,31.6559925364796
"672",1,38.8436804416822
"673",1,3.03052166509442
"674",1,6.22656037998386
"675",1,27.2306286883308
"676",1,27.1989321224391
"677",1,12.0751408184879
"678",1,37.355947638792
"679",1,24.4064964395016
"680",1,23.3195075986907
"681",1,18.0993841085816
"682",1,74.7227522816509
"683",1,2.04519632351585
"684",1,45.080906862393
"685",1,31.6854537827661
"686",1,21.2786187052494
"687",1,6.6606514682062
"688",1,18.3659092812333
"689",1,24.9315798480529
"690",1,3.96970857279375
"691",1,19.6403293600306
"692",1,31.2228098087013
"693",1,12.6228593933629
"694",1,27.4295838171616
"695",1,49.7124299150892
"696",1,25.5141014535911
"697",1,12.5411188940285
"698",1,46.5727376402821
"699",1,32.7577084288001
"700",1,11.0725109606516
"701",1,24.7184242671356
"702",1,11.0910207547247
"703",1,52.5924700126983
"704",1,98.162524251733
"705",1,93.7179797385586
"706",1,8.99249010728672
"707",1,60.2708953891881
"708",1,7.65217299740761
"709",1,15.3180521029979
"710",1,NA
"711",1,12.5226926053874
"712",1,23.7004531078041
"713",1,3.92184129273519
"714",1,6.83083501772489
"715",1,24.8942496147938
"716",1,12.564727791748
"717",1,4.98036093392875
"718",1,6.14137019296177
"719",1,2.93359776930884
"720",1,57.1737157071941
"721",1,27.4620336821303
"722",1,18.4099238100462
"723",1,15.5325336166425
"724",1,34.6039609614294
"725",1,26.3884830664843
"726",1,75.6906778313219
"727",1,26.6749397962354
"728",1,15.7093809392303
"729",1,59.9553619910963
"730",1,37.055961030582
"731",1,92.6136021462735
"732",1,41.4664975524414
"733",1,24.3853977153776
"734",1,15.4583762070397
"735",1,14.5347071337979
"736",1,27.7930559042841
"737",1,41.0404287501005
"738",1,38.2536743305391
"739",1,27.1346996584907
"740",1,29.6143383474089
"741",1,94.9432259181049
"742",1,14.6845476088347
"743",1,32.2178341254592
"744",1,26.6797855937853
"745",1,38.2103507161606
"746",1,13.7201571682934
"747",1,46.1467419139808
"748",1,1.94155201371759
"749",1,12.8769532189006
"750",1,19.6757768411189
"751",1,58.6250136961928
"752",1,15.4732821770012
"753",1,7.18873117645271
"754",1,15.2671475086827
"755",1,25.3150077234022
"756",1,9.01816065113526
"757",1,15.6039985947311
"758",1,24.2795881848782
"759",1,18.173690353916
"760",1,25.6497943791328
"761",1,NA
"762",1,9.40279559546616
"763",1,33.4161088013789
"764",1,3.00256773896981
"765",1,22.445486711571
"766",1,24.0005109217018
"767",1,36.3424216925167
"768",1,13.8759513357189
"769",1,21.314905334916
"770",1,25.2498343093321
"771",1,85.7035227290587
"772",1,28.5654953566846
"773",1,55.4233728287276
"774",1,50.1185457719257
"775",1,2.9656819146825
"776",1,9.35987905198708
"777",1,62.4399593370035
"778",1,2.87812303828541
"779",1,8.97994564434048
"780",1,79.6488086724654
"781",1,10.7624439544743
"782",1,47.5661714397371
"783",1,78.6892499146052
"784",1,98.4459653376834
"785",1,80.8453026684467
"786",1,99.5061707739951
"787",1,31.9491398334503
"788",1,103.10860765921
"789",1,8.64455770100467
"790",1,4.16271427674219
"791",1,12.4467085470445
"792",1,35.6844710191945
"793",1,51.1570789474994
"794",1,26.1111171417404
"795",1,30.2756988114445
"796",1,2.92604217971675
"797",1,30.9591019876301
"798",1,6.07373673068359
"799",1,26.7463908221107
"800",1,25.6971239070408
"801",1,74.8337110122666
"802",1,2.92096091096755
"803",1,26.9301352206618
"804",1,24.764379901439
"805",1,8.55259881075472
"806",1,73.8089371446055
"807",1,19.4036935209529
"808",1,100.20960512578
"809",1,NA
"810",1,2.05594656006433
"811",1,26.108683153335
"812",1,20.1057204033248
"813",1,26.6914241448045
"814",1,13.5527338603977
"815",1,2.03386539230123
"816",1,24.5445072301663
"817",1,NA
"818",1,8.63241920359433
"819",1,14.4789619594812
"820",1,18.358065913571
"821",1,4.03064889209345
"822",1,18.4422759447247
"823",1,18.6136711835861
"824",1,24.8117778216023
"825",1,31.6005067641614
"826",1,2.87334877133835
"827",1,7.76379798110574
"828",1,12.5301141900709
"829",1,13.2564257902559
"830",1,52.3915441147983
"831",1,8.92261327032466
"832",1,21.6496349916793
"833",1,14.5870712780161
"834",1,27.4688190849498
"835",1,71.1234455536585
"836",1,50.4764062384609
"837",1,38.7009974802146
"838",1,5.24346327094827
"839",1,NA
"840",1,30.3272362825926
"841",1,3.00572155185509
"842",1,54.3123730167747
"843",1,26.3259053178132
"844",1,31.292670387635
"845",1,11.2514598673675
"846",1,12.6890930619556
"847",1,34.5149400447262
"848",1,19.2664581470424
"849",1,12.1865781568922
"850",1,2.02094491133466
"851",1,2.86540044934954
"852",1,17.3965512572788
"853",1,6.89842554533389
"854",1,10.4855556132505
"855",1,32.452879262832
"856",1,26.7373797655106
"857",1,NA
"858",1,3.07412689563353
"859",1,5.85407312200405
"860",1,63.1724873158615
"861",1,9.15220327258576
"862",1,18.5399351714412
"863",1,12.8188106378773
"864",1,20.3377288063057
"865",1,1.9249828341417
"866",1,4.10509838527068
"867",1,25.0287618022412
"868",1,19.7567244907841
"869",1,41.5662659069523
"870",1,11.0629308099626
"871",1,NA
"872",1,38.804562565987
"873",1,10.4692674908554
"874",1,11.2066683228128
"875",1,27.2232881194912
"876",1,4.77493094478268
"877",1,36.406816900149
"878",1,1.95258204545826
"879",1,49.6194398330525
"880",1,24.3305722513469
"881",1,3.10852504468057
"882",1,107.939477652125
"883",1,21.5688333705999
"884",1,15.0041795064462
"885",1,13.6766174671706
"886",1,3.9474872328341
"887",1,26.9471662135795
"888",1,42.7931601393968
"889",1,42.3723021127284
"890",1,20.2488304940052
"891",1,18.8064760197652
"892",1,68.1814728074009
"893",1,30.0796137266559
"894",1,17.8979216837324
"895",1,28.4722756180912
"896",1,NA
"897",1,46.3597896366846
"898",1,5.23463268985506
"899",1,8.58169794108253
"900",1,43.9077554654796
"901",1,3.11341473050416
"902",1,9.30728366654366
"903",1,20.2493666857481
"904",1,32.4639025853714
"905",1,24.0608987297863
"906",1,NA
"907",1,25.9674912847579
"908",1,3.97081788973883
"909",1,20.0556155986385
"910",1,85.624928023247
"911",1,25.1494859872386
"912",1,34.3489090088988
"913",1,32.7189414652996
"914",1,26.7314651224297
"915",1,5.10737681901082
"916",1,103.05915528168
"917",1,42.8911778467009
"918",1,100.551484789699
"919",1,5.71401837416925
"920",1,NA
"921",1,31.3031584315235
"922",1,20.3139474052005
"923",1,NA
"924",1,19.0039492254145
"925",1,1.94125682394952
"926",1,4.09474321585149
"927",1,5.24767756625079
"928",1,50.2542695565848
"929",1,16.1687464237213
"930",1,18.6973456518957
"931",1,1.98659194237553
"932",1,13.4199022559915
"933",1,24.8690667087212
"934",1,12.7701119643869
"935",1,1.03392362580635
"936",1,75.1361716986867
"937",1,19.3817347370088
"938",1,8.58538098726422
"939",1,5.21088492090348
"940",1,4.09799026139081
"941",1,59.2195944455918
"942",1,55.3294355785474
"943",1,8.7543513254961
"944",1,24.1263252910227
"945",1,18.5408319154521
"946",1,19.4311592869228
"947",1,25.9492659977172
"948",1,27.5857988196425
"949",1,36.3382340196054
"950",1,7.26638950733468
"951",1,25.0838880909607
"952",1,47.0423523529898
"953",1,90.4116465731058
"954",1,2.87312513783108
"955",1,70.2767192515545
"956",1,8.83948731555138
"957",1,24.9666027344763
"958",1,3.94637902872637
"959",1,31.4370867872145
"960",1,2.92058716246393
"961",1,44.5019991832552
"962",1,12.4752129544504
"963",1,NA
"964",1,4.0150341918692
"965",1,30.2814740632894
"966",1,68.9957508057356
"967",1,20.1247528223321
"968",1,49.6712790732272
"969",1,33.4680201071315
"970",1,6.13488810737617
"971",1,48.5987086412963
"972",1,21.4012465213425
"973",1,22.2701554903761
"974",1,50.1204206711613
"975",1,29.0062669741921
"976",1,43.4014801414451
"977",1,3.04158036187291
"978",1,14.0758941479493
"979",1,11.4573716584593
"980",1,2.07017539236695
"981",1,12.5859713382553
"982",1,29.0970136608696
"983",1,6.08151167803444
"984",1,45.0844175094971
"985",1,4.89544507558458
"986",1,59.7338025844656
"987",1,67.4246503949398
"988",1,37.5815058341948
"989",1,23.9838468149537
"990",1,5.92903308807872
"991",1,45.2368276660563
"992",1,18.9345247449819
"993",1,0.976245260098949
"994",1,46.5493050524034
"995",1,22.9259906865656
"996",1,19.5259987483732
"997",1,20.3784042844316
"998",1,28.3494862102903
"999",1,38.712357224687
"1000",1,19.8346670784755
"1001",1,9.37810337666888
"1002",1,27.8437737765256
"1003",1,4.87350668164436
"1004",1,NA
"1005",1,26.521157532325
"1006",1,NA
"1007",1,33.2971879027784
"1008",1,45.215753715951
"1009",1,94.2460448750295
"1010",1,12.355522826314
"1011",1,31.2900226287544
"1012",1,8.85860643626656
"1013",1,15.6416207484901
"1014",1,27.2388927446678
"1015",1,23.3696013802662
"1016",1,11.0685814221157
"1017",1,10.5414929751307
"1018",1,16.1773960955441
"1019",1,7.02772716255859
"1020",1,4.00197103293613
"1021",1,18.6246302039595
"1022",1,13.0170828328934
"1023",1,42.983746365807
"1024",1,87.2824820629321
"1025",1,3.02866931247991
"1026",1,19.7779755629133
"1027",1,1.92016673530452
"1028",1,57.8972841859795
"1029",1,32.5953306563199
"1030",1,18.6148934473749
"1031",1,21.1941801670939
"1032",1,2.09921095520258
"1033",1,8.73036601797212
"1034",1,4.09747575381771
"1035",1,26.0279615613632
"1036",1,32.4135737476638
"1037",1,12.0387623517774
"1038",1,31.083633055375
"1039",1,78.388216837775
"1040",1,14.040930353431
"1041",1,23.7644272997975
"1042",1,19.1127320414875
"1043",1,21.7894388980698
"1044",1,5.24388077028561
"1045",1,3.05687785574701
"1046",1,53.4749733501114
"1047",1,5.12364049628377
"1048",1,19.4371258676983
"1049",1,6.24047592384741
"1050",1,2.93582153369207
"1051",1,79.0169889625627
"1052",1,3.01681787024718
"1053",1,28.6446201710962
"1054",1,36.7993435920682
"1055",1,7.3247449583374
"1056",1,13.2077108350117
"1057",1,8.1641109501943
"1058",1,23.7333578749793
"1059",1,2.96624267769512
"1060",1,1.91884151417762
"1061",1,1.94032211578451
"1062",1,17.5653463158757
"1063",1,49.9093457555864
"1064",1,NA
"1065",1,89.4257522413973
"1066",1,32.209408826381
"1067",1,6.28493374823593
"1068",1,21.316069448553
"1069",1,14.9230855592759
"1070",1,46.123124442203
"1071",1,12.8218947456451
"1072",1,5.7804093786981
"1073",1,57.0180798851419
"1074",1,1.02328875863459
"1075",1,39.3370331150014
"1076",1,2.89059301530942
"1077",1,13.6177159767132
"1078",1,42.5135090758326
"1079",1,11.0195863578003
"1080",1,84.743834824115
"1081",1,4.79561704001389
"1082",1,2.01149340951815
"1083",1,34.642035339796
"1084",1,31.7543398592155
"1085",1,72.8509706705576
"1086",1,NA
"1087",1,12.9299874193501
"1088",1,8.88161420852412
"1089",1,49.1890792897902
"1090",1,13.0476672489662
